run_id,steps,wall_us,ops,solver_us,pivots,solver_work,exact_pivots,exact_work,comparisons,flips_drawn,flips_refused,certified,certificate_failures,false_witnesses,cost_units,run_units,conceded
368,398,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
369,529,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
370,8000,10146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
371,1199,2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
372,475,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
373,8000,10880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
374,480,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
375,787,1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
376,1242,2369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
377,945,1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
378,535,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379,1015,1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
380,549,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
381,826,1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382,579,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
383,474,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384,788,1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
