run_id,steps,wall_us,ops,solver_us,pivots,solver_work,exact_pivots,exact_work,comparisons,flips_drawn,flips_refused,certified,certificate_failures,false_witnesses,cost_units,run_units,conceded
537,95,1018,6834,140,36,3436,37,3957,45,20,7,0,0,0,0,95,
538,122,1083,8501,160,36,5445,36,4519,52,27,13,0,0,0,0,122,
539,96,943,7059,89,17,2199,21,2269,39,19,16,0,0,0,0,96,
540,134,1323,9772,186,31,4808,51,7410,55,26,20,0,0,0,0,134,
541,256,2668,18317,552,101,44556,125,47380,150,68,46,0,0,0,0,256,
542,128,784,6981,67,12,1111,16,1319,28,13,11,0,0,0,0,128,
543,72,660,5466,51,7,1056,8,1080,29,11,9,0,0,0,0,72,
544,125,1099,8111,161,35,4762,48,6517,47,25,18,0,0,0,0,125,
545,206,2002,13685,344,67,11764,88,13509,102,52,34,0,0,0,0,206,
546,75,697,5639,71,11,1096,15,1516,31,13,12,0,0,0,0,75,
547,248,2671,16563,522,95,26517,121,28801,136,74,44,0,0,0,0,248,
548,269,3357,19188,920,136,52059,196,74974,156,84,42,0,0,0,0,269,
549,114,951,7884,79,18,1638,22,1881,34,18,14,0,0,0,0,114,
550,79,796,6152,77,13,2233,17,2443,32,21,19,0,0,0,0,79,
551,178,1543,11645,235,50,14197,59,8799,75,32,22,0,0,0,0,178,
552,148,1380,10351,222,49,6864,67,6988,73,33,23,0,0,0,0,148,
553,137,1314,10738,199,44,7127,55,7708,67,39,26,0,0,0,0,137,
554,231,2338,15884,491,80,27683,113,35036,119,65,41,0,0,0,0,231,
555,132,1188,8897,169,40,5514,48,6280,50,27,17,0,0,0,0,132,
556,129,1254,9674,157,29,4652,35,4749,59,33,26,0,0,0,0,129,
557,169,1793,11238,354,61,7845,97,17991,84,33,18,0,0,0,0,169,
558,203,2114,13594,351,59,16720,72,16687,100,42,22,0,0,0,0,203,
559,133,1317,9614,185,37,3945,52,5358,60,28,15,0,0,3,0,133,
560,383,3815,24389,948,147,72992,199,71628,184,95,54,0,0,0,0,383,
561,130,1355,8597,290,36,9236,51,16611,57,24,15,0,0,0,0,130,
562,133,1344,9403,239,50,8937,63,10552,71,35,21,0,0,0,0,133,
563,135,917,7857,93,19,2258,22,2814,36,15,13,0,0,0,0,135,
564,140,1538,9923,272,50,15400,71,10926,69,36,25,0,0,0,0,140,
565,203,2361,15244,444,76,29433,98,30048,112,62,39,0,0,0,0,203,
566,150,1468,10471,269,49,5590,80,10377,69,39,25,0,0,0,0,150,
567,243,2793,16672,677,96,33528,133,57156,126,59,37,0,0,0,0,243,
568,364,4017,23198,1009,147,56622,212,82106,193,95,53,0,0,0,0,364,
569,109,1260,7553,233,47,6413,63,8666,50,31,18,0,0,0,0,109,
570,111,1253,8660,168,36,4056,42,4846,60,22,11,0,0,0,0,111,
571,130,1303,10172,196,46,5556,50,6051,70,35,16,0,0,0,0,130,
572,219,947,8719,63,11,939,14,1295,26,12,10,0,0,0,0,219,
573,129,1288,9322,191,39,7881,43,8136,66,31,17,0,0,0,0,129,
574,90,791,6822,88,16,2123,19,2157,38,23,18,0,0,0,0,90,
575,148,1461,9804,269,52,9787,68,13719,72,32,19,0,0,0,0,148,
576,112,1039,8641,128,29,4915,34,5174,51,27,21,0,0,0,0,112,
577,105,962,7631,124,23,2688,32,3823,47,23,17,0,0,0,0,105,
578,113,723,6007,49,14,875,15,898,23,5,4,0,0,0,0,113,
579,102,905,6549,121,25,2088,42,3746,38,17,13,0,0,0,0,102,
580,128,1102,8482,131,32,3460,39,4235,48,20,12,0,0,0,0,128,
581,79,681,5761,46,9,1263,10,1276,28,14,13,0,0,0,0,79,
582,103,893,6635,105,25,2524,34,2927,37,21,16,0,0,0,0,103,
583,168,1661,12138,262,55,9374,70,10339,79,36,21,0,0,0,0,168,
584,118,1302,8163,261,41,10102,56,16437,61,27,14,0,0,0,0,118,
585,132,1111,8094,114,25,2697,32,3062,44,20,16,0,0,0,0,132,
586,136,1145,9128,137,29,3682,34,3775,57,26,20,0,0,0,0,136,
587,361,3199,21696,618,130,49233,160,42744,156,86,48,0,0,0,0,361,
588,259,1083,10303,62,9,1410,9,1410,30,16,15,0,0,0,0,259,
589,178,1713,12596,302,55,14951,67,9815,84,47,34,0,0,0,0,178,
590,126,1297,9129,219,43,4292,62,8516,62,32,21,0,0,0,0,126,
591,117,814,6168,94,23,2486,26,2510,29,14,8,0,0,0,0,117,
592,152,1398,11214,196,47,6925,54,7294,71,37,25,0,0,0,0,152,
593,174,1838,11682,386,69,13751,100,18258,87,55,28,0,0,0,0,174,
594,258,2194,16251,359,96,10858,117,15165,117,54,30,0,0,0,0,258,
595,100,958,6976,115,23,2260,31,2541,43,18,12,0,0,0,0,100,
596,115,1115,7729,155,32,3854,37,6315,45,24,12,0,0,0,0,115,
597,295,3123,20066,599,121,24618,152,35503,161,77,46,0,0,0,0,295,
598,123,783,7199,55,8,1034,12,1120,29,16,14,0,0,0,0,123,
599,209,2225,14553,502,87,25056,113,34669,115,68,37,0,0,0,0,209,
