run_id,steps,wall_us,ops,solver_us,pivots,solver_work,exact_pivots,exact_work,comparisons,flips_drawn,flips_refused,certified,certificate_failures,false_witnesses,cost_units,run_units,left_to_concrete,conceded
67,155,844,9183,15,35,1450,0,0,9,3,2,0,0,0,43.363499999999995,238.75799999999998,0,
68,268,1452,15854,54,77,6322,0,0,31,11,8,0,0,0,103.63685999999998,412.204,0,
69,121,727,7588,33,44,2741,0,0,13,6,3,0,0,0,56.92883,197.28799999999998,0,
70,217,1105,12802,53,72,5660,0,0,27,15,8,0,0,0,96.24579999999999,332.852,0,
71,143,619,7835,10,19,405,0,0,4,2,1,0,0,0,22.535149999999998,203.70999999999998,0,
72,95,520,5695,17,23,746,0,0,5,2,2,0,0,0,27.95198,148.07,0,
73,121,648,7422,17,29,1282,0,0,8,3,2,0,0,0,36.141659999999995,192.97199999999998,0,
74,83,468,4302,14,25,555,0,0,6,4,2,0,0,0,29.709649999999996,111.85199999999999,0,
75,141,732,7911,20,39,1757,0,0,12,3,2,0,0,0,48.690909999999995,205.68599999999998,0,
76,82,496,5313,15,24,859,0,0,6,4,2,0,0,0,29.37917,138.138,0,
77,162,869,10244,27,45,2210,0,0,15,7,5,0,0,0,56.662299999999995,266.344,0,
78,82,455,5542,7,14,278,0,0,2,1,1,0,0,0,16.55114,144.09199999999998,0,
79,93,472,5392,9,18,516,0,0,4,3,1,0,0,0,21.697079999999996,140.192,0,
80,194,867,10210,33,49,3154,0,0,16,9,4,0,0,0,63.66502,265.46,0,
81,144,760,8629,21,44,2418,0,0,16,7,4,0,0,0,56.07934,224.35399999999998,0,
82,174,1028,9922,112,81,8877,0,0,28,16,7,0,0,0,114.87650999999998,257.972,0,
83,253,1369,14294,90,107,10719,0,0,47,23,13,0,0,0,149.10097,371.644,0,
84,268,1451,16256,68,94,9514,0,0,39,13,8,0,0,0,131.24182,422.656,0,
85,108,601,5824,26,30,1429,0,0,8,5,3,0,0,0,37.65827,151.424,0,
86,77,432,4633,3,14,397,0,0,3,0,0,0,0,0,16.86411,120.458,0,
87,160,809,9869,14,30,1015,0,0,7,2,0,0,0,0,36.569449999999996,256.594,0,
88,103,500,5762,14,22,952,0,0,4,2,2,0,0,0,27.36376,149.81199999999998,0,
89,126,641,7251,21,32,1675,0,0,8,4,1,0,0,0,40.56525,188.52599999999998,0,
90,104,438,5538,4,6,115,0,0,1,1,0,0,0,0,7.08245,143.988,0,
91,89,474,5360,12,25,1069,0,0,6,3,2,0,0,0,31.061469999999996,139.35999999999999,0,
92,123,711,7962,34,42,2548,0,0,9,6,4,0,0,0,54.16123999999999,207.012,0,
93,112,642,6648,30,44,2111,0,0,15,8,4,0,0,0,55.27193,172.84799999999998,0,
94,113,590,6662,15,30,916,0,0,7,4,2,0,0,0,36.30908,173.212,0,
95,100,548,6254,15,30,1051,0,0,11,4,3,0,0,0,36.66413,162.60399999999998,0,
96,154,807,10122,39,56,3662,0,0,17,10,6,0,0,0,72.91105999999999,263.17199999999997,0,
97,143,640,7790,17,28,1288,0,0,6,3,2,0,0,0,35.02744,202.54,0,
98,233,1020,12119,33,52,3330,0,0,15,9,7,0,0,0,67.5179,315.094,0,
99,109,477,5072,5,14,366,0,0,3,1,1,0,0,0,16.78258,131.87199999999999,0,
100,122,517,6332,4,13,326,0,0,2,1,0,0,0,0,15.547379999999997,164.632,0,
101,131,639,8627,12,27,963,0,0,3,3,2,0,0,0,33.04269,224.302,0,
102,112,557,5923,20,29,1163,0,0,8,3,2,0,0,0,35.828689999999995,153.998,0,
103,110,486,5785,8,16,354,0,0,3,1,1,0,0,0,19.01102,150.41,0,
104,82,423,4960,3,11,264,0,0,2,0,0,0,0,0,13.124319999999999,128.96,0,
105,219,926,10167,63,61,4959,0,0,19,10,6,0,0,0,81.97216999999999,264.342,0,
106,72,424,5190,5,9,189,0,0,2,1,0,0,0,0,10.667069999999999,134.94,0,
107,197,927,11403,43,50,4311,0,0,19,9,3,0,0,0,67.83793,296.478,0,
108,194,918,9995,39,57,2937,0,0,21,14,7,0,0,0,72.13431,259.87,0,
109,61,366,4168,4,6,139,0,0,2,1,0,0,0,0,7.145569999999999,108.368,0,
110,96,410,5141,5,8,132,0,0,1,1,0,0,0,0,9.38716,133.666,0,
111,162,630,7956,18,25,828,0,0,4,3,3,0,0,0,30.427639999999997,206.856,0,
112,175,639,8489,8,19,474,0,0,3,3,1,0,0,0,22.71662,220.714,0,
113,155,820,9342,32,49,3286,0,0,17,8,6,0,0,0,64.01218,242.892,0,
114,124,677,7791,36,47,2266,0,0,15,10,6,0,0,0,59.069579999999995,202.566,0,
115,214,1192,11355,79,94,6821,0,0,35,15,10,0,0,0,124.15922999999998,295.22999999999996,0,
116,119,461,5603,4,6,143,0,0,1,0,0,0,0,0,7.156089999999999,145.678,0,
117,113,564,6860,14,18,439,0,0,3,2,1,0,0,0,21.494569999999996,178.35999999999999,0,
118,99,475,5753,6,17,484,0,0,5,1,1,0,0,0,20.482919999999996,149.578,0,
119,103,484,6045,4,9,209,0,0,2,1,0,0,0,0,10.719669999999999,157.17,0,
120,100,439,5574,6,9,200,0,0,2,2,1,0,0,0,10.695999999999998,144.924,0,
121,76,389,4787,4,7,162,0,0,2,2,1,0,0,0,8.33606,124.46199999999999,0,
122,135,770,8322,55,51,5150,0,0,14,7,4,0,0,0,71.1745,216.37199999999999,0,
123,257,1012,10640,36,47,2841,0,0,19,9,4,0,0,0,60.58182999999999,276.64,0,
124,157,590,6646,12,19,634,0,0,5,2,1,0,0,0,23.13742,172.796,0,
125,90,471,5342,4,12,309,0,0,2,0,0,0,0,0,14.37267,138.892,0,
126,109,555,6253,9,24,835,0,0,6,2,1,0,0,0,29.316049999999997,162.578,0,
127,145,765,8846,21,41,1352,0,0,10,2,2,0,0,0,49.88576,229.99599999999998,0,
128,184,1004,10632,76,81,5726,0,0,28,12,8,0,0,0,106.58937999999999,276.43199999999996,0,
129,3000,14669,151263,2290,1166,552762,0,0,312,158,83,0,0,0,2771.34406,3932.8379999999997,0,
130,127,864,8385,28,34,944,0,0,8,4,3,0,0,0,40.902719999999995,218.01,0,
131,223,1020,13786,12,38,1222,0,0,3,1,0,0,0,0,46.153859999999995,358.436,0,
132,215,1284,12629,93,103,11931,0,0,37,16,6,0,0,0,147.76853,328.354,0,
133,304,1491,18862,31,67,4456,0,0,14,4,2,0,0,0,87.42927999999999,490.412,0,
134,340,2118,21645,183,144,22011,0,0,51,28,14,0,0,0,220.60893,562.77,0,
135,3000,15707,148796,3724,1385,859119,0,0,479,234,120,0,0,0,3824.53297,3868.696,0,
136,287,1660,16652,136,108,16019,0,0,41,24,13,0,0,0,164.16996999999998,432.952,0,
137,3000,21592,146751,6846,1807,1.469302e+06,0,0,798,403,210,0,0,0,5906.17426,3815.526,0,
138,400,2621,23601,274,216,38959,0,0,88,34,21,0,0,0,346.54217,613.626,0,
139,189,1103,11557,53,71,5122,0,0,23,15,9,0,0,0,93.70085999999999,300.48199999999997,0,
140,307,1586,18202,110,121,17624,0,0,42,24,13,0,0,0,183.08112,473.25199999999995,0,
141,355,1987,20414,122,133,17140,0,0,63,22,9,0,0,0,195.3682,530.764,0,
142,117,682,7105,22,31,1564,0,0,7,3,2,0,0,0,39.143319999999996,184.73,0,
143,110,618,7017,11,21,710,0,0,4,2,1,0,0,0,25.597299999999997,182.44199999999998,0,
144,503,3132,30029,333,256,59032,0,0,105,51,33,0,0,0,444.53415999999993,780.754,0,
145,225,1254,13839,73,81,8989,0,0,20,11,5,0,0,0,115.17106999999999,359.81399999999996,0,
146,88,483,4971,8,11,245,0,0,2,1,0,0,0,0,13.074349999999999,129.24599999999998,0,
147,76,465,4387,14,23,794,0,0,6,2,1,0,0,0,28.078219999999998,114.062,0,
148,214,1196,12842,90,96,11895,0,0,34,22,13,0,0,0,139.76385,333.892,0,
149,340,2060,20956,209,160,30725,0,0,53,32,19,0,0,0,261.60675,544.856,0,
150,287,1457,18685,12,52,2331,0,0,6,2,0,0,0,0,64.89052999999998,485.81,0,
151,214,1177,12268,83,102,11880,0,0,38,17,11,0,0,0,146.50439999999998,318.96799999999996,0,
152,244,1326,14814,88,92,10363,0,0,30,14,5,0,0,0,131.21469,385.164,0,
153,264,1340,14825,98,93,13671,0,0,37,16,6,0,0,0,141.04473,385.45,0,
154,85,487,5364,8,9,192,0,0,1,1,0,0,0,0,10.674959999999999,139.464,0,
155,380,1918,20508,144,149,20383,0,0,60,28,14,0,0,0,221.97728999999998,533.208,0,
156,145,824,9029,35,57,3292,0,0,18,10,7,0,0,0,73.06796,234.754,0,
157,3000,17206,147471,3820,1898,1.049992e+06,0,0,679,327,174,0,0,0,4906.21896,3834.2459999999996,0,
158,3000,17169,145815,3648,1879,1.012219e+06,0,0,689,321,166,0,0,0,4785.40597,3791.1899999999996,0,
159,239,1519,15093,83,103,10238,0,0,46,19,10,0,0,0,143.31593999999998,392.418,0,
160,3000,18209,152269,4205,1619,1.117839e+06,0,0,628,331,178,0,0,0,4769.38657,3958.9939999999997,0,
161,531,3204,31589,288,236,58750,0,0,100,49,26,0,0,0,421.19249999999994,821.314,0,
162,251,1489,14856,102,136,13272,0,0,57,26,13,0,0,0,188.58535999999998,386.256,0,
163,177,740,8637,22,35,798,0,0,8,7,5,0,0,0,41.64874,224.56199999999998,0,
164,288,1672,17561,123,133,20091,0,0,58,28,15,0,0,0,203.12932999999998,456.58599999999996,0,
165,102,576,6205,14,19,600,0,0,4,3,2,0,0,0,23.048,161.32999999999998,0,
166,229,1233,13489,80,103,9293,0,0,36,17,11,0,0,0,140.83058999999997,350.714,0,
167,157,840,9446,23,42,2355,0,0,13,4,3,0,0,0,53.65364999999999,245.59599999999998,0,
168,3000,17854,152758,4727,1755,1.433835e+06,0,0,764,406,206,0,0,0,5754.13605,3971.7079999999996,0,
169,308,1855,18357,139,129,14343,0,0,38,22,15,0,0,0,183.49209,477.282,0,
170,150,854,8884,28,41,1892,0,0,13,4,3,0,0,0,51.30596,230.98399999999998,0,
171,102,527,6295,4,14,317,0,0,1,0,0,0,0,0,16.653709999999997,163.67,0,
172,189,1018,11967,42,77,5461,0,0,28,15,9,0,0,0,101.37243,311.142,0,
173,374,1910,20806,128,143,22296,0,0,55,30,16,0,0,0,220.22848,540.956,0,
174,3000,14108,152552,1669,1168,519654,0,0,368,197,103,0,0,0,2686.53002,3966.352,0,
175,208,1269,14034,42,71,3751,0,0,22,11,9,0,0,0,90.09512999999998,364.88399999999996,0,
176,177,1002,11070,40,52,3643,0,0,15,7,5,0,0,0,68.34109,287.82,0,
177,188,1014,10783,84,69,8874,0,0,24,10,7,0,0,0,101.30861999999999,280.358,0,
178,170,824,8543,23,41,1586,0,0,13,6,3,0,0,0,50.50118,222.118,0,
179,344,1957,20076,150,148,22814,0,0,55,24,14,0,0,0,227.24081999999999,521.976,0,
180,88,438,4513,5,7,113,0,0,2,2,0,0,0,0,8.207189999999999,117.338,0,
181,119,648,7253,16,29,1049,0,0,9,4,2,0,0,0,35.52887,188.578,0,
182,118,602,7387,6,14,413,0,0,2,1,0,0,0,0,16.90619,192.06199999999998,0,
183,296,1337,20138,25,66,3044,0,0,8,6,3,0,0,0,82.58572,523.588,0,
184,195,991,10638,44,48,3115,0,0,17,7,5,0,0,0,62.432449999999996,276.58799999999997,0,
185,3000,13597,147470,2053,1257,911938,0,0,374,187,106,0,0,0,3818.80694,3834.22,0,
186,285,1581,15570,102,90,8437,0,0,35,12,8,0,0,0,123.88931,404.82,0,
187,107,635,6601,24,32,992,0,0,6,5,3,0,0,0,38.76896,171.626,0,
188,110,655,7210,22,29,1593,0,0,7,5,3,0,0,0,36.95959,187.45999999999998,0,
189,103,569,6483,10,15,318,0,0,2,1,1,0,0,0,17.78634,168.558,0,
190,191,1121,12006,80,67,9540,0,0,20,8,4,0,0,0,100.80019999999999,312.156,0,
191,66,432,4370,7,8,141,0,0,2,2,1,0,0,0,9.410829999999999,113.61999999999999,0,
192,352,1933,21252,132,149,15380,0,0,44,24,16,0,0,0,208.81939999999997,552.552,0,
193,99,743,5672,12,9,201,0,0,2,2,1,0,0,0,10.698629999999998,147.47199999999998,0,
194,97,647,6181,29,19,515,0,0,3,3,3,0,0,0,22.82445,160.706,0,
195,352,2180,20039,223,182,24997,0,0,69,37,22,0,0,0,271.40211,521.014,0,
196,290,1554,17779,72,89,9668,0,0,26,10,4,0,0,0,125.99683999999999,462.25399999999996,0,
197,3000,18198,152623,4187,1608,1.264191e+06,0,0,686,334,182,0,0,0,5141.86233,3968.198,0,
