run_id,steps,wall_us,ops,solver_us,pivots,solver_work,exact_pivots,exact_work,comparisons,flips_drawn,flips_refused,certified,certificate_failures,false_witnesses,cost_units,run_units,conceded
1,182,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,170,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,236,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,117,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,137,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,187,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,145,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,145,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,131,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,114,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,166,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,152,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,136,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,186,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,123,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,392,1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,113,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,139,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,96,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,119,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,106,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,217,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,70,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,110,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,114,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,104,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,205,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,136,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,283,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,202,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,159,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,215,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,129,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,84,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,100,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,152,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,174,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,279,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,116,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,92,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,145,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,122,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,214,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,103,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,126,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,111,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,128,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,101,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,210,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,80,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,514,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,216,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,471,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,368,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,158,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,142,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,331,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,273,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59,203,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,331,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,372,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62,107,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,175,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,261,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,187,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
