run_id,steps,wall_us,ops,solver_us,pivots,solver_work,exact_pivots,exact_work,comparisons,flips_drawn,flips_refused,certified,certificate_failures,false_witnesses,cost_units,run_units,left_to_concrete,conceded
68,143,913,8405,58,25,1872,0,0,7,3,1,0,0,0,33.173359999999995,218.53,0,
69,113,778,6849,51,15,1052,0,0,4,3,1,0,0,0,19.71676,178.07399999999998,0,
70,139,813,8431,11,14,1051,0,0,5,2,0,0,0,0,18.58413,219.206,0,
71,162,931,9335,20,36,1942,0,0,8,3,0,0,0,0,45.787459999999996,242.70999999999998,0,
72,98,608,5390,37,13,616,0,0,2,1,0,0,0,0,16.31008,140.14,0,
73,70,695,4517,18,2,49,0,0,0,0,0,0,0,0,2.38887,117.442,0,
74,121,808,6741,49,26,1201,0,0,7,4,0,0,0,0,32.53863,175.266,0,
75,136,894,8212,52,19,1219,0,0,6,3,0,0,0,0,24.67597,213.512,0,
76,149,962,9708,46,34,1932,0,0,12,7,0,0,0,0,43.50115999999999,252.408,0,
77,145,912,8870,53,13,1004,0,0,6,3,2,0,0,0,17.330519999999996,230.61999999999998,0,
78,67,494,4003,10,7,211,0,0,1,1,0,0,0,0,8.464929999999999,104.07799999999999,0,
79,89,538,4933,6,6,216,0,0,1,0,0,0,0,0,7.3480799999999995,128.25799999999998,0,
80,153,744,7518,16,19,939,0,0,6,5,0,0,0,0,23.93957,195.468,0,
81,125,779,7558,44,25,1508,0,0,8,3,1,0,0,0,32.21604,196.50799999999998,0,
82,80,553,4921,37,9,370,0,0,1,1,1,0,0,0,11.143099999999999,127.946,0,
83,323,1582,18103,43,38,2446,0,0,9,4,2,0,0,0,49.37298,470.678,0,
84,77,518,4615,7,7,213,0,0,0,0,0,0,0,0,8.470189999999999,119.99,0,
85,99,601,5338,30,12,599,0,0,3,1,1,0,0,0,15.135369999999998,138.78799999999998,0,
86,97,611,6208,5,15,748,0,0,5,1,0,0,0,0,18.91724,161.408,0,
87,115,589,5952,7,10,416,0,0,1,0,0,0,0,0,12.394079999999999,154.75199999999998,0,
88,119,667,6967,19,10,525,0,0,2,2,1,0,0,0,12.68075,181.142,0,
89,148,955,8870,54,33,1957,0,0,13,6,1,0,0,0,42.43691,230.61999999999998,0,
90,127,701,6565,39,8,378,0,0,3,2,1,0,0,0,10.034139999999999,170.69,0,
91,163,1060,10044,75,29,2147,0,0,10,7,1,0,0,0,38.41661,261.144,0,
92,61,631,4210,9,2,43,0,0,0,0,0,0,0,0,2.37309,109.46,0,
93,90,639,5409,44,10,555,0,0,4,2,0,0,0,0,12.759649999999999,140.634,0,
94,194,1047,9311,75,30,2029,0,0,7,3,2,0,0,0,39.23627,242.08599999999998,0,
95,142,811,8151,8,14,791,0,0,3,0,0,0,0,0,17.900329999999997,211.926,0,
96,118,670,7455,8,11,649,0,0,4,1,0,0,0,0,14.13687,193.82999999999998,0,
97,136,687,7118,7,10,604,0,0,3,0,0,0,0,0,12.88852,185.06799999999998,0,
98,89,500,4399,3,4,295,0,0,2,0,0,0,0,0,5.29585,114.374,0,
99,144,778,7362,34,19,934,0,0,7,3,0,0,0,0,23.92642,191.41199999999998,0,
100,138,853,8338,40,27,1615,0,0,10,8,0,0,0,0,34.75745,216.78799999999998,0,
101,116,688,7403,11,17,813,0,0,6,2,0,0,0,0,21.348189999999995,192.47799999999998,0,
