run_id,steps,wall_us,ops,solver_us,pivots,solver_work,exact_pivots,exact_work,comparisons,flips_drawn,flips_refused,certified,certificate_failures,false_witnesses,cost_units,run_units,left_to_concrete,conceded
55,94,1357,7551,171,51,5290,39,4607,54,29,18,11,0,0,86.85761,196.326,0,
56,104,1359,9338,107,34,2987,26,2823,65,33,16,17,0,6,56.61514999999999,242.78799999999998,0,
57,351,5857,26159,1401,4168,237729,48,6381,73,43,23,20,0,2,2348.0142499999997,680.134,177,limit
58,84,1311,7955,123,31,3182,26,3933,51,23,15,8,0,0,58.327549999999995,206.82999999999998,0,
59,176,2821,17259,415,99,19854,77,13228,130,64,43,21,0,0,192.64836,448.734,0,
60,347,13900,31996,2422,4280,338293,123,67599,218,101,73,28,0,0,2766.0811099999996,831.896,79,limit
61,454,19438,37403,5193,4281,1.84093e+06,124,73571,216,116,75,41,0,1,4556.508129999999,972.478,128,limit
62,83,1090,6670,88,18,1598,17,1461,37,15,9,6,0,0,33.560069999999996,173.42,0,
63,119,1734,10767,193,37,7999,33,8712,71,31,20,11,0,0,87.36438,279.942,0,
64,304,5560,28476,1601,189,96500,143,77601,229,112,55,57,0,3,570.08163,740.376,0,
65,246,3582,21250,506,112,25055,98,27037,166,79,41,38,0,2,265.06021,552.5,0,
66,200,2863,18324,450,106,27733,88,28418,132,58,36,22,0,0,257.67828,476.424,0,
67,3000,31747,141312,3716,4416,541362,266,92772,330,155,68,87,0,0,3298.64152,3674.1119999999996,1011,limit
68,115,1602,8934,157,35,4611,32,3932,52,23,15,8,0,0,68.70714,232.284,0,
69,134,2076,13901,249,56,9041,38,6531,100,45,32,13,0,0,97.60891,361.426,0,
70,141,1670,11930,150,41,7297,34,6521,74,31,21,10,0,0,83.81968999999998,310.18,0,
71,81,1175,8246,91,26,2948,24,2671,47,24,13,11,0,0,50.077369999999995,214.396,0,
72,505,11785,47773,4889,354,488792,267,385723,425,225,128,97,4,0,2062.50205,1242.098,0,
73,444,7978,43254,1992,328,268528,217,190489,375,182,113,69,0,0,1220.17111,1124.604,0,
74,91,1076,6929,62,12,1510,11,1476,39,19,14,5,0,0,23.84168,180.154,0,
75,102,1382,8223,158,44,4552,33,4444,54,17,6,11,0,0,75.42508,213.798,0,
